"STATION","NAME","DATE","AWND","DAPR","MDPR","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WESD","WESF","WSF2","WSF5","WT01","WT02","WT03","WT05","WT06","WT07","WT08","WT11"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2015-11-28","2.46",,,,"0.00","0.0","0.0",,"62","40",,,,,,,,,,,,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2015-11-29","2.68",,,,"0.00","0.0","0.0",,"64","44",,"  270","  260",,,"10.1","14.1",,,,,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2015-11-30","2.01",,,,"0.00","0.0","0.0",,"65","39",,"  250","  300",,,"8.9","13.0",,,,,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2015-12-01","2.68",,,,"0.00","0.0","0.0",,"74","40",,"  320","  320",,,"12.1","14.1",,,,,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2015-12-02","2.24",,,,"0.00","0.0","0.0",,"77","45",,"  270","  270",,,"8.9","12.1",,,,,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2015-12-03","2.01",,,,"0.00","0.0","0.0",,"75","47",,"  180","  240",,,"8.9","17.0",,,,,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2015-12-04","2.24",,,,"0.00","0.0","0.0",,"67","46",,"  340","  120",,,"8.1","13.0",,,,,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2015-12-05","2.01",,,,"0.00","0.0","0.0",,"74","42",,"  310","  290",,,"8.1","12.1",,,,,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2015-12-06","2.68",,,,"0.00","0.0","0.0",,"79","51",,"  310","  320",,,"12.1","15.0",,,,,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2015-12-07","2.46",,,,"0.00","0.0","0.0",,"81","48",,"  340","  330",,,"15.0","21.0",,,,,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2015-12-08","2.24",,,,"0.00","0.0","0.0",,"84","53",,"  350","  230",,,"8.9","17.0",,,,,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2015-12-09","1.57",,,,"0.00","0.0","0.0",,"78","52",,"  180","  240",,,"6.9","18.1",,,,,,,"    1",
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2015-12-10","4.70",,,,"0.03",,"0.0",,"64","47",,"  120","   80",,,"12.1","16.1","    1",,,,,,"    1",
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2015-12-11","7.38",,,,"0.01",,"0.0",,"62","48",,"  330","  330",,,"28.0","36.9",,,,,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2015-12-12","10.29",,,,"0.00","0.0","0.0",,"65","50",,"  350","  320",,,"23.0","28.0",,,,,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2015-12-13","5.37",,,,"0.21",,"0.0",,"64","42",,"  330","  340",,,"15.0","19.9","    1",,,,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2015-12-14","13.65",,,,"0.00","0.0","0.0",,"54","45",,"  360","  340",,,"29.1","33.1",,,,,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2015-12-15","5.14",,,,"0.00","0.0","0.0",,"60","40",,"   10","   10",,,"17.0","21.9",,,,,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2015-12-16","2.68",,,,"0.00","0.0","0.0",,"60","36",,"  170","  170",,,"10.1","14.1",,,,,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2015-12-17","1.57",,,,"0.00","0.0","0.0",,"65","36",,"  270","  180",,,"8.1","12.1",,,,,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2015-12-18","1.57",,,,"0.00","0.0","0.0",,"71","40",,"  330","  290",,,"8.1","23.0",,,,,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2015-12-19","2.91",,,,"0.18",,"0.0",,"63","39",,,"  120",,,,"19.9","    1",,,,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2015-12-20","2.91",,,,"0.00",,"0.0",,"59","40",,"  260","  250",,,"8.1","12.1","    1",,,,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2015-12-21","3.13",,,,"0.00",,"0.0",,"60","38",,"  130","  120",,,"14.1","19.9","    1",,,,,,"    1",
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2015-12-22","5.59",,,,"0.23","0.0","0.0",,"59","51",,"  120","  110",,,"12.1","17.0","    1",,,,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2015-12-23","6.71",,,,"0.00","0.0","0.0",,"65","47",,"  330","  340",,,"17.0","23.9","    1","    1",,,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2015-12-24","3.80",,,,"0.00","0.0","0.0",,"59","42",,"  330","  330",,,"16.1","19.9",,,,,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2015-12-25","11.63",,,,"0.00","0.0","0.0",,"56","42",,"   10","  330",,,"23.0","31.1",,,,,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2015-12-26","11.18",,,,"0.00","0.0","0.0",,"60","40",,"   60","   80",,,"30.0","38.9",,,,,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2015-12-27","2.24",,,,"0.00","0.0","0.0",,"59","33",,"  280","  270",,,"10.1","14.1",,,,,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2015-12-28","3.80",,,,"0.00","0.0","0.0",,"54","31",,"  350","  340",,,"23.0","30.0",,,,,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2015-12-29","3.80",,,,"0.00","0.0","0.0",,"58","36",,"  330","  350",,,"15.0","18.1",,,,,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2015-12-30","1.12",,,,"0.00","0.0","0.0",,"61","34",,"  200","  230",,,"8.9","14.1",,,,,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2015-12-31","2.24",,,,"0.00","0.0","0.0",,"63","34",,"  360","   10",,,"10.1","14.1",,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-01-01",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-01-02",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-01-03",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-01-04",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-01-05",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-01-06",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-01-07",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-01-08",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-01-09",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-01-10",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-01-11",,,,,"0.65",,,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-01-12",,,,,"0.36",,,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-01-13",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-01-14",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-01-15",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-01-16",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-01-17",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-01-18",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-01-19",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-01-20",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-01-21",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-01-22",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-01-23",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-01-24",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-01-25",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-01-26",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-01-27",,,,,"0.26",,,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-01-28",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-01-29",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-01-30",,,,,"0.01",,,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-01-31",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-02-01",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-02-02",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-02-03",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-02-04",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-02-05",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-02-06",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-02-07",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-02-08",,,,,"0.00",,,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-02-09",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-02-10",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-02-11",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-02-12",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-02-13",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-02-14",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-02-15",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-02-16",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-02-17",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-02-18",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-02-19",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-02-20",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-02-21",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-02-22",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-02-23",,,,,"0.45",,,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-02-24",,,,,"0.01",,,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-02-25",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-02-26",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-02-27",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-02-28",,,,,"0.02",,,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-03-01",,,,,"0.16",,,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-03-02",,,,,"0.23",,,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-03-03",,,,,"0.04",,,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-03-04",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-03-05",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-03-06",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-03-07",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-03-08",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-03-09",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-03-10",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-03-11",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-03-12",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-03-13",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-03-14",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-03-15",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-03-16",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-03-17",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-03-18",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-03-19",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-03-20",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-03-21",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-03-22",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-03-23",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-03-24",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-03-25",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-03-26",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-03-27",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-03-28",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-03-29",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-03-30",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-03-31",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-04-01",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-04-02",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-04-03",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-04-04",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-04-05",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-04-06",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-04-07",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-04-08",,,,,"0.07",,,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-04-09",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-04-10",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-04-11",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-04-12",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-04-13",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-04-14",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-04-15",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-04-16",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-04-17",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-04-18",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-04-19",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-04-20",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-04-21",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-04-22",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-04-23",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-04-24",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-04-25",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-04-26",,,,,"0.27",,,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-04-27",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-04-28",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-04-29",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-04-30",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-05-01",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-05-02",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-05-03",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-05-04",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-05-05",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-05-06",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-05-07",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-05-08",,,,,"0.44",,,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-05-09",,,,,"0.00",,,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-05-10",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-05-11",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-05-12",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-05-13",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-05-14",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-05-15",,,,,"0.38",,,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-05-16",,,,,"0.04",,,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-05-17",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-05-18",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-05-19",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-05-20",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-05-21",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-05-22",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-05-23",,,,,"0.01",,,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-05-24",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-05-25",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-05-26",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-05-27",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-05-28",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-05-29",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-05-30",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-05-31",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-06-01",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0023","DIAMOND BAR 1.9 NNE, CA US","2015-06-02",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
